"ID","wf1_group","wf2_group","r_corr","pra_linear","mandel_p_val","concavity","r2_linear","r2_adj_linear","mandel_stats"
"Linear 065","Good Linearity","Good Linearity",0.992728,92.3159611581602,0.460447646583652,2.42980990189512,0.985509,0.982611,0.665397233852315
"Linear 066","Good Linearity","Good Linearity",0.995529,92.8118103671827,0.643896391755276,2.18392505851964,0.991077,0.989293,0.249122166155542
"Linear 067","Good Linearity","Good Linearity",0.967078,84.5396400871001,0.883757026553801,-6.57718937430678,0.935239,0.922287,0.0242652655167146
"Linear 068","Good Linearity","Good Linearity",0.997577,95.4137749512973,0.811808214179367,1.97416325737471,0.99516,0.994192,0.0646638814567172
"Linear 069","Good Linearity","Good Linearity",0.991488,91.7173106476901,0.871030224479951,-2.2784273262823,0.983049,0.979659,0.0299395707755723
"Linear 070","Good Linearity","Good Linearity",0.978781,82.8089250760662,0.693213321730527,7.68762073455724,0.958013,0.949616,0.179978759517383
"Linear 071","Good Linearity","Good Linearity",0.982501,83.9029048157375,0.612981428917942,-1.50132461968637,0.965309,0.95837,0.300051952134745
"Linear 072","Good Linearity","Good Linearity",0.989697,91.4611957013407,0.257923103710493,-19.6751736254965,0.979499,0.975399,1.7370544333764
"Linear 073","Good Linearity","Good Linearity",0.990687,95.5332986054,0.915948384527095,2.57297449020557,0.98146,0.977752,0.012625532766555
"Linear 074","Good Linearity","Good Linearity",0.9656,84.1040016611851,0.0649841600331124,3.22454751448594,0.932383,0.918859,6.37748627554542
"Linear 075","Good Linearity","Good Linearity",0.994573,93.3010553624523,0.915150841107029,0.90288339362564,0.989175,0.98701,0.0128675625185747
"Linear 076","Good Linearity","Good Linearity",0.971734,89.310899236905,0.928389375861275,-1.94935739426069,0.944266,0.93312,0.00915136739152732
"Linear 077","Good Linearity","Good Linearity",0.98074,90.0638032164084,0.834706310162728,4.1136839469129,0.961852,0.954222,0.0495783134444763
"Linear 078","Good Linearity","Good Linearity",0.973407,84.7804382368897,0.642044238984607,0.402460241283553,0.947521,0.937025,0.252000000611745
"Linear 079","Good Linearity","Good Linearity",0.994768,90.7568934570318,0.178070763129819,-0.213698273213348,0.989563,0.987476,2.66256505265416
"Linear 080","Good Linearity","Good Linearity",0.974537,86.943509424258,0.242139333497605,26.3943429915932,0.949722,0.939666,1.88083960632222
"Linear 081","Poor Linearity","Poor Linearity",0.961766,78.8925794294519,0.128224488713344,-57.1947278219827,0.924993,0.909992,3.66156743613038
"Linear 082","Good Linearity","Good Linearity",0.975129,90.6579999795125,0.68670694991679,7.88792558123916,0.950877,0.941053,0.18831022096717
"Linear 083","Good Linearity","Good Linearity",0.971268,84.103671985842,0.655586175091666,-0.0191953574967551,0.943362,0.932035,0.231446122616789
"Linear 084","Good Linearity","Good Linearity",0.953955,83.7023777502806,0.444748918243897,-11.0197771686942,0.91003,0.892036,0.717232393160861
"Linear 085","Good Linearity","Good Linearity",0.994652,93.3658357694775,0.678028167587227,5.75292244834058,0.989332,0.987199,0.199785397651437
"Linear 086","Good Linearity","Good Linearity",0.962848,87.4752014025686,0.238695290710875,-20.0800344459198,0.927077,0.912493,1.91423179841851
"Linear 087","Good Linearity","Good Linearity",0.990138,95.6980427903572,0.132680464086708,40.5714050247331,0.980374,0.976449,3.54911653177921
"Linear 088","Good Linearity","Good Linearity",0.993194,91.2458114895905,0.871817804173089,-0.791220704328877,0.986434,0.983721,0.0295705183663109
"Linear 089","Good Linearity","Good Linearity",0.963367,80.3989787579256,0.471439221296888,12.2974790886037,0.928076,0.913691,0.631049815576925
"Linear 090","Good Linearity","Good Linearity",0.979196,85.6869705358785,0.393813346774659,-9.49668477680342,0.958824,0.950589,0.911363125191902
"Linear 091","Good Linearity","Good Linearity",0.98541,88.031404184708,0.515568108193867,8.3961665080127,0.971033,0.965239,0.507511795759031
"Linear 092","Good Linearity","Good Linearity",0.977365,86.8104817782814,0.411379258160861,-10.3663786195309,0.955241,0.94629,0.83950852511443
"Linear 093","Good Linearity","Good Linearity",0.975176,80.1376803800012,0.471286391207923,9.15881152862282,0.950968,0.941162,0.631516897608536
"Linear 094","Good Linearity","Good Linearity",0.972459,83.0522601095393,0.963613638604919,-1.92581259844141,0.945677,0.934812,0.00235603050670621
"Linear 095","Good Linearity","Good Linearity",0.97137,84.8393167946364,0.211483911146004,55.3374948753035,0.943561,0.932273,2.20802675194493
"Linear 096","Good Linearity","Good Linearity",0.976876,92.6897270859537,0.201827508124862,34.6997883016279,0.954287,0.945144,2.327158836204
"Linear 097","Good Linearity","Good Linearity",0.919878,81.4745578942021,0.367598674793527,61.6544930219911,0.846175,0.81541,1.02979603859151
"Linear 098","Poor Linearity","Poor Linearity",0.92175,65.1179772631339,0.178821629031709,-49.794457407944,0.849623,0.819547,2.65090481733488
"Linear 099","Good Linearity","Good Linearity",0.926768,83.843261298763,0.656396103528853,-31.5519167176475,0.858899,0.830679,0.230252140203666
"Linear 100","Poor Linearity","Poor Linearity",0.961508,77.6799471004149,0.681213761515286,-11.7067938552893,0.924497,0.909396,0.195524779763732
"Linear 101","Good Linearity","Good Linearity",0.978961,89.7964191979228,0.489050435519641,4.19756542376138,0.958365,0.950038,0.579116588125656
"Linear 102","Good Linearity","Good Linearity",0.977177,90.2637675091447,0.19599461591158,-19.868705390597,0.954875,0.94585,2.40356974344519
"Linear 103","Good Linearity","Good Linearity",0.952802,83.3610504419334,0.215209358635906,4.83848573172691,0.907832,0.889398,2.16433722090851
"Linear 104","Good Linearity","Good Linearity",0.955449,84.9629611703101,0.356147299088443,-35.3685213374435,0.912883,0.895459,1.0862628570429
"Linear 105","Good Linearity","Good Linearity",0.980842,88.7395620001828,0.877221291540658,-4.76849966985728,0.962052,0.954462,0.0271023525914187
"Linear 106","Good Linearity","Good Linearity",0.970879,84.7707276150819,0.210688641252799,-12.5540458901502,0.942607,0.931128,2.21751122994302
"Linear 107","Poor Linearity","Poor Linearity",0.954864,78.809681730163,0.41289523815817,-32.0907656537141,0.911765,0.894118,0.833564378625654
"Linear 108","Good Linearity","Good Linearity",0.993523,91.4498021919521,0.914623339318834,1.96020737427529,0.987087,0.984505,0.0130289258667151
"Linear 109","Good Linearity","Good Linearity",0.986656,92.9794042314136,0.0136338780936176,27.107116605614,0.97349,0.968188,17.68738120017
"Linear 110","Good Linearity","Good Linearity",0.989928,88.624160010613,0.159041153633876,-21.1397536531186,0.979957,0.975948,2.98622659494266
"Linear 111","Good Linearity","Good Linearity",0.985011,87.5515569630835,0.393083539219083,19.633941595189,0.970246,0.964295,0.914471914176335
"Linear 112","Good Linearity","Good Linearity",0.977043,86.4262666286894,0.321669217865505,-5.05913641287166,0.954612,0.945535,1.27675861543899
"Linear 113","Good Linearity","Good Linearity",0.985651,88.6395371323804,0.873789771632033,3.99121920533492,0.971508,0.96581,0.0286568737914149
"Linear 114","Good Linearity","Good Linearity",0.996402,96.2823963604744,0.358959601236009,-8.54552486271515,0.992817,0.99138,1.07210789532476
"Linear 115","Good Linearity","Good Linearity",0.97675,89.6062817037822,0.196769314532344,25.0663406438926,0.954041,0.944849,2.3932162240328
"Linear 116","Good Linearity","Good Linearity",0.990719,94.5672712545497,0.512171561770362,2.62911556760826,0.981524,0.977828,0.516268382993217
